Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
,,, 0.00049320003,11.20000,-7.60000
,,, 0.00049340003,11.20000,-7.60000
,,, 0.00049360003,11.20000,-7.60000
,,, 0.00049380003,11.20000,-7.60000
,,, 0.00049399997,11.20000,-7.60000
,,, 0.00049419997,11.20000,-7.80000
,,, 0.00049439997,11.20000,-7.80000
,,, 0.00049459997,11.20000,-7.60000
,,, 0.00049479997,11.20000,-7.60000
,,, 0.00049500000,11.20000,-7.60000
,,, 0.00049520000,11.20000,-7.60000
,,, 0.00049540000,11.20000,-7.80000
,,, 0.00049560000,11.20000,-7.60000
,,, 0.00049580000,11.20000,-7.60000
,,, 0.00049600000,11.20000,-7.60000
,,, 0.00049620000,11.20000,-7.60000
,,, 0.00049640000,11.20000,-7.60000
,,, 0.00049660000,11.20000,-7.60000
,,, 0.00049680000,11.20000,-7.80000
,,, 0.00049700000,11.20000,-7.60000
,,, 0.00049720000,11.20000,-7.80000
,,, 0.00049740000,11.20000,-7.80000
,,, 0.00049760000,11.20000,-7.60000
,,, 0.00049780000,11.20000,-7.60000
,,, 0.00049800000,11.20000,-7.60000
,,, 0.00049820000,11.20000,-7.60000
,,, 0.00049840000,11.20000,-7.60000
,,, 0.00049860000,11.20000,-7.60000
,,, 0.00049880000,11.20000,-7.80000
,,, 0.00049900003,11.00000,-7.60000
,,, 0.00049920003,11.20000,-7.60000
,,, 0.00049940003,11.20000,-7.60000
,,, 0.00049960003,11.20000,-7.60000
,,, 0.00049980003,11.20000,-7.60000
,,, 0.00050000003,11.20000,-7.60000
,,, 0.00050020003,11.20000,-7.60000
,,, 0.00050040003,11.20000,-7.60000
,,, 0.00050060003,11.20000,-7.60000
,,, 0.00050080003,11.20000,-7.80000
,,, 0.00050100003,11.20000,-7.60000
,,, 0.00050120003,11.20000,-7.80000
,,, 0.00050140003,11.00000,-7.60000
,,, 0.00050159997,11.20000,-7.60000
,,, 0.00050179997,11.20000,-7.60000
,,, 0.00050199997,11.20000,-7.60000
,,, 0.00050219997,11.00000,-7.60000
,,, 0.00050239997,11.20000,-8.00000
,,, 0.00050260000,11.20000,-7.60000
,,, 0.00050280000,11.20000,-7.60000
,,, 0.00050300000,11.20000,-7.60000
,,, 0.00050320000,11.20000,-7.80000
,,, 0.00050340000,11.20000,-7.60000
,,, 0.00050360000,11.20000,-7.60000
,,, 0.00050380000,11.20000,8.00000
,,, 0.00050400000,11.60000,8.40000
,,, 0.00050420000,11.40000,8.00000
,,, 0.00050440000,11.20000,8.00000
,,, 0.00050460000,11.20000,8.00000
,,, 0.00050480000,11.20000,8.00000
,,, 0.00050500000,11.20000,8.00000
,,, 0.00050520000,11.20000,8.00000
,,, 0.00050540000,11.20000,8.00000
,,, 0.00050560000,11.20000,8.00000
,,, 0.00050580000,11.20000,8.00000
,,, 0.00050600000,11.20000,8.00000
,,, 0.00050620000,11.20000,8.00000
,,, 0.00050640000,11.20000,8.00000
,,, 0.00050660003,11.20000,8.00000
,,, 0.00050680003,11.20000,8.00000
,,, 0.00050700003,11.20000,8.00000
,,, 0.00050720003,11.20000,8.00000
,,, 0.00050740003,11.20000,8.00000
,,, 0.00050760003,11.20000,8.00000
,,, 0.00050780003,11.20000,8.00000
,,, 0.00050800003,11.20000,8.00000
,,, 0.00050820003,11.20000,8.00000
,,, 0.00050840003,11.20000,8.00000
,,, 0.00050860003,11.20000,8.00000
,,, 0.00050880003,11.20000,8.00000
,,, 0.00050900003,11.20000,8.00000
,,, 0.00050919997,11.20000,8.00000
,,, 0.00050939997,11.20000,8.00000
,,, 0.00050959997,11.20000,8.00000
,,, 0.00050979997,11.20000,8.00000
,,, 0.00050999997,11.20000,8.00000
,,, 0.00051020000,11.20000,8.00000
,,, 0.00051040000,11.20000,8.00000
,,, 0.00051060000,11.20000,8.00000
,,, 0.00051080000,11.20000,8.00000
,,, 0.00051100000,11.00000,8.00000
,,, 0.00051120000,11.00000,8.00000
,,, 0.00051140000,10.80000,8.00000
,,, 0.00051160000,10.60000,8.00000
,,, 0.00051180000,10.60000,8.00000
,,, 0.00051200000,10.40000,8.00000
,,, 0.00051220000,10.40000,8.00000
,,, 0.00051240000,10.20000,8.00000
,,, 0.00051260000,10.00000,8.00000
,,, 0.00051280000,10.00000,8.00000
,,, 0.00051300000,10.00000,8.00000
,,, 0.00051320000,9.80000,8.00000
,,, 0.00051340000,9.60000,8.00000
,,, 0.00051360000,9.60000,8.00000
,,, 0.00051380000,9.40000,8.00000
,,, 0.00051400000,9.20000,8.00000
,,, 0.00051420000,9.20000,8.00000
,,, 0.00051440003,9.20000,8.00000
,,, 0.00051460003,9.00000,8.00000
,,, 0.00051480003,8.80000,8.00000
,,, 0.00051500003,8.60000,8.00000
,,, 0.00051520003,8.60000,8.00000
,,, 0.00051540003,8.60000,8.00000
,,, 0.00051560003,8.60000,8.00000
,,, 0.00051580003,8.40000,8.00000
,,, 0.00051600003,8.20000,8.00000
,,, 0.00051620003,8.20000,8.00000
,,, 0.00051640003,8.00000,8.00000
,,, 0.00051660003,8.00000,8.00000
,,, 0.00051679997,7.80000,8.00000
,,, 0.00051699997,7.60000,8.00000
,,, 0.00051719997,7.40000,8.00000
,,, 0.00051739997,7.40000,8.00000
,,, 0.00051759997,7.00000,8.00000
,,, 0.00051780000,7.20000,8.00000
,,, 0.00051800000,7.00000,8.00000
,,, 0.00051820000,7.00000,8.00000
,,, 0.00051840000,7.00000,8.00000
,,, 0.00051860000,6.80000,8.00000
,,, 0.00051880000,6.60000,8.00000
,,, 0.00051900000,6.60000,8.00000
,,, 0.00051920000,6.20000,8.00000
,,, 0.00051940000,6.20000,8.00000
,,, 0.00051960000,6.20000,8.20000
,,, 0.00051980000,6.00000,8.00000
,,, 0.00052000000,5.80000,8.00000
,,, 0.00052020000,5.80000,8.00000
,,, 0.00052040000,5.80000,8.20000
,,, 0.00052060000,5.60000,8.00000
,,, 0.00052080000,5.40000,8.20000
,,, 0.00052100000,5.40000,8.20000
,,, 0.00052120000,5.20000,8.00000
,,, 0.00052140000,5.00000,8.00000
,,, 0.00052160000,5.00000,8.00000
,,, 0.00052180000,5.00000,8.20000
,,, 0.00052200003,4.80000,8.00000
,,, 0.00052220003,4.80000,8.00000
,,, 0.00052240003,4.60000,8.00000
,,, 0.00052260003,4.40000,8.20000
,,, 0.00052280003,4.40000,8.00000
,,, 0.00052300003,4.40000,8.00000
,,, 0.00052320003,4.20000,8.00000
,,, 0.00052340003,4.00000,8.00000
,,, 0.00052360003,4.00000,8.20000
,,, 0.00052380003,3.80000,8.20000
,,, 0.00052400003,3.60000,8.20000
,,, 0.00052420003,3.80000,8.00000
,,, 0.00052440006,3.60000,8.20000
,,, 0.00052460000,3.40000,8.20000
,,, 0.00052480000,3.20000,8.20000
,,, 0.00052500000,3.20000,8.20000
,,, 0.00052520000,3.00000,8.00000
,,, 0.00052540000,3.00000,8.20000
,,, 0.00052560000,2.80000,8.40000
,,, 0.00052580000,2.80000,8.20000
,,, 0.00052600000,2.60000,8.20000
,,, 0.00052620000,2.60000,8.00000
,,, 0.00052640000,2.40000,8.20000
,,, 0.00052660000,2.20000,8.20000
,,, 0.00052680000,2.00000,8.00000
,,, 0.00052700000,2.00000,8.20000
,,, 0.00052720000,2.00000,8.20000
,,, 0.00052740000,1.60000,8.20000
,,, 0.00052760000,1.60000,8.20000
,,, 0.00052780000,1.60000,8.20000
,,, 0.00052800000,1.40000,8.00000
,,, 0.00052820000,1.40000,8.20000
,,, 0.00052840000,1.20000,8.20000
,,, 0.00052860000,1.20000,8.20000
,,, 0.00052880000,1.00000,8.20000
,,, 0.00052900000,1.00000,8.20000
,,, 0.00052920000,1.00000,8.40000
,,, 0.00052940000,0.80000,8.20000
,,, 0.00052960000,0.60000,8.20000
,,, 0.00052980000,0.60000,8.20000
,,, 0.00053000000,0.40000,8.20000
,,, 0.00053020000,0.20000,8.20000
,,, 0.00053040000,0.20000,8.20000
,,, 0.00053060000,0.00,8.20000
,,, 0.00053080000,0.00,8.20000
,,, 0.00053100000,-0.20000,8.40000
,,, 0.00053120000,-0.20000,8.20000
,,, 0.00053140000,-0.20000,8.40000
,,, 0.00053160006,-0.60000,8.40000
,,, 0.00053180006,-0.60000,8.20000
,,, 0.00053200006,-0.80000,8.20000
,,, 0.00053220000,-1.00000,8.20000
,,, 0.00053240000,-1.00000,8.20000
,,, 0.00053260000,-1.00000,8.20000
,,, 0.00053280000,-1.20000,8.20000
,,, 0.00053300000,-1.40000,8.20000
,,, 0.00053320000,-1.40000,8.40000
,,, 0.00053340000,-1.60000,8.20000
,,, 0.00053360000,-1.60000,8.20000
,,, 0.00053380000,-1.80000,8.20000
,,, 0.00053400000,-1.80000,8.20000
,,, 0.00053420000,-1.80000,8.00000
,,, 0.00053440000,-2.20000,8.20000
,,, 0.00053460000,-2.20000,8.20000
,,, 0.00053480000,-2.20000,8.40000
,,, 0.00053500000,-2.40000,8.20000
,,, 0.00053520000,-2.60000,8.40000
,,, 0.00053540000,-2.60000,8.40000
,,, 0.00053560000,-2.60000,8.40000
,,, 0.00053580000,-2.80000,8.20000
,,, 0.00053600000,-2.80000,8.20000
,,, 0.00053620000,-2.80000,8.20000
,,, 0.00053640000,-3.00000,8.20000
,,, 0.00053660000,-3.20000,8.40000
,,, 0.00053680000,-3.20000,8.20000
,,, 0.00053700000,-3.40000,8.20000
,,, 0.00053720000,-3.60000,8.40000
,,, 0.00053740000,-3.60000,8.40000
,,, 0.00053760000,-3.80000,8.20000
,,, 0.00053780000,-4.00000,8.40000
,,, 0.00053800000,-4.00000,8.20000
,,, 0.00053820000,-4.00000,8.00000
,,, 0.00053840000,-4.20000,8.40000
,,, 0.00053860000,-4.40000,8.40000
,,, 0.00053880000,-4.40000,8.40000
,,, 0.00053900000,-4.60000,8.40000
,,, 0.00053920000,-4.80000,8.40000
,,, 0.00053940006,-4.80000,8.20000
,,, 0.00053960006,-4.80000,8.20000
,,, 0.00053980000,-5.20000,8.40000
,,, 0.00054000000,-5.20000,8.40000
,,, 0.00054020000,-5.20000,8.40000
,,, 0.00054040000,-5.40000,8.40000
,,, 0.00054060000,-5.60000,8.40000
,,, 0.00054080000,-5.60000,8.40000
,,, 0.00054100000,-5.60000,8.40000
,,, 0.00054120000,-6.00000,8.40000
,,, 0.00054140000,-6.00000,8.40000
,,, 0.00054160000,-6.00000,8.40000
,,, 0.00054180000,-6.00000,8.40000
,,, 0.00054200000,-6.20000,8.40000
,,, 0.00054220000,-6.20000,8.40000
,,, 0.00054240000,-6.20000,8.40000
,,, 0.00054260000,-6.40000,8.40000
,,, 0.00054280000,-6.60000,8.40000
,,, 0.00054300000,-6.60000,8.40000
,,, 0.00054320000,-6.80000,8.40000
,,, 0.00054340000,-7.00000,8.20000
,,, 0.00054360000,-7.20000,8.40000
,,, 0.00054380000,-7.20000,8.40000
,,, 0.00054400000,-7.40000,8.40000
,,, 0.00054420000,-7.40000,8.40000
,,, 0.00054440000,-7.40000,8.40000
,,, 0.00054460000,-7.80000,8.40000
,,, 0.00054480000,-7.80000,8.40000
,,, 0.00054500000,-7.80000,8.20000
,,, 0.00054520000,-8.00000,8.40000
,,, 0.00054540000,-8.20000,8.40000
,,, 0.00054560000,-8.20000,8.40000
,,, 0.00054580000,-8.40000,8.40000
,,, 0.00054600000,-8.60000,8.40000
,,, 0.00054620000,-8.60000,8.20000
,,, 0.00054640000,-8.80000,8.40000
,,, 0.00054660000,-9.00000,8.40000
,,, 0.00054680000,-9.00000,8.40000
,,, 0.00054700006,-9.00000,8.40000
,,, 0.00054720006,-9.20000,8.40000
,,, 0.00054740006,-9.40000,8.40000
,,, 0.00054760000,-9.40000,8.40000
,,, 0.00054780000,-9.60000,8.40000
,,, 0.00054800000,-9.60000,8.40000
,,, 0.00054820000,-9.80000,8.40000
,,, 0.00054840000,-9.60000,8.40000
,,, 0.00054860000,-9.80000,8.40000
,,, 0.00054880000,-9.80000,8.20000
,,, 0.00054900000,-9.80000,8.40000
,,, 0.00054920000,-9.80000,8.40000
,,, 0.00054940000,-9.80000,8.40000
,,, 0.00054960000,-9.80000,8.40000
,,, 0.00054980000,-9.80000,8.40000
,,, 0.00055000000,-9.80000,8.40000
,,, 0.00055020000,-9.80000,8.40000
,,, 0.00055040000,-9.80000,8.40000
,,, 0.00055060000,-9.80000,8.40000
,,, 0.00055080000,-9.80000,8.40000
,,, 0.00055100000,-9.80000,8.40000
,,, 0.00055120000,-9.80000,8.40000
,,, 0.00055140000,-9.80000,8.40000
,,, 0.00055160000,-9.80000,8.40000
,,, 0.00055180000,-9.80000,8.40000
,,, 0.00055200000,-9.60000,8.40000
,,, 0.00055220000,-9.80000,8.40000
,,, 0.00055240000,-9.80000,8.40000
,,, 0.00055260000,-9.80000,8.40000
,,, 0.00055280000,-9.80000,8.40000
,,, 0.00055300000,-9.80000,8.40000
,,, 0.00055320000,-9.80000,8.40000
,,, 0.00055340000,-9.80000,8.40000
,,, 0.00055360000,-9.80000,8.40000
,,, 0.00055380000,-9.80000,8.40000
,,, 0.00055400000,-9.80000,8.40000
,,, 0.00055420000,-9.80000,8.40000
,,, 0.00055440000,-9.80000,8.40000
,,, 0.00055460006,-9.80000,8.40000
,,, 0.00055480006,-9.80000,8.40000
,,, 0.00055500006,-9.80000,8.40000
,,, 0.00055520000,-9.80000,8.40000
,,, 0.00055540000,-9.80000,8.40000
,,, 0.00055560000,-9.80000,8.40000
,,, 0.00055580000,-9.80000,8.40000
,,, 0.00055600000,-9.80000,8.40000
,,, 0.00055620000,-9.80000,8.40000
,,, 0.00055640000,-9.80000,8.40000
,,, 0.00055660000,-9.80000,8.40000
,,, 0.00055680000,-9.80000,8.40000
,,, 0.00055700000,-9.80000,8.40000
,,, 0.00055720000,-9.80000,8.40000
,,, 0.00055740000,-9.80000,8.40000
,,, 0.00055760000,-9.80000,8.40000
,,, 0.00055780000,-9.80000,8.40000
,,, 0.00055800000,-9.80000,8.40000
,,, 0.00055820000,-9.80000,8.40000
,,, 0.00055840000,-9.80000,8.40000
,,, 0.00055860000,-9.80000,8.40000
,,, 0.00055880000,-9.80000,8.40000
,,, 0.00055900000,-9.80000,8.40000
,,, 0.00055920000,-9.80000,8.40000
,,, 0.00055940000,-9.80000,8.40000
,,, 0.00055960000,-9.60000,8.40000
,,, 0.00055980000,-9.80000,8.40000
,,, 0.00056000000,-9.80000,8.40000
,,, 0.00056020000,-9.80000,8.40000
,,, 0.00056040000,-9.80000,8.40000
,,, 0.00056060000,-9.80000,8.40000
,,, 0.00056080000,-9.80000,8.40000
,,, 0.00056100000,-9.80000,8.40000
,,, 0.00056120000,-9.80000,8.40000
,,, 0.00056140000,-9.80000,8.40000
,,, 0.00056160000,-9.80000,8.40000
,,, 0.00056180000,-9.80000,8.40000
,,, 0.00056200000,-9.80000,8.40000
,,, 0.00056220006,-9.80000,8.40000
,,, 0.00056240006,-9.80000,8.40000
,,, 0.00056260006,-9.80000,8.40000
,,, 0.00056280000,-9.80000,8.40000
,,, 0.00056300000,-9.80000,8.40000
,,, 0.00056320000,-9.80000,8.40000
,,, 0.00056340000,-9.80000,8.40000
,,, 0.00056360000,-9.80000,8.40000
,,, 0.00056380000,-9.80000,8.40000
,,, 0.00056400000,-9.80000,8.40000
,,, 0.00056420000,-9.80000,8.40000
,,, 0.00056440000,-9.80000,8.40000
,,, 0.00056460000,-9.80000,8.40000
,,, 0.00056480000,-9.80000,8.40000
,,, 0.00056500000,-9.80000,8.40000
,,, 0.00056520000,-9.80000,8.40000
,,, 0.00056540000,-9.80000,8.40000
,,, 0.00056560000,-9.80000,8.40000
,,, 0.00056580000,-9.80000,8.40000
,,, 0.00056600000,-9.80000,8.40000
,,, 0.00056620000,-9.80000,8.40000
,,, 0.00056640000,-9.80000,8.40000
,,, 0.00056660000,-9.80000,8.40000
,,, 0.00056680000,-9.80000,8.40000
,,, 0.00056700000,-9.80000,8.40000
,,, 0.00056720000,-9.80000,8.40000
,,, 0.00056740000,-9.80000,8.40000
,,, 0.00056760000,-9.80000,8.40000
,,, 0.00056780000,-9.80000,8.40000
,,, 0.00056800000,-9.80000,8.40000
,,, 0.00056820000,-9.80000,8.40000
,,, 0.00056840000,-9.80000,8.40000
,,, 0.00056860000,-9.80000,8.40000
,,, 0.00056880000,-9.80000,8.40000
,,, 0.00056900000,-9.80000,8.40000
,,, 0.00056920000,-9.80000,8.40000
,,, 0.00056940000,-9.80000,8.40000
,,, 0.00056960000,-9.80000,8.40000
,,, 0.00056980006,-9.80000,8.40000
,,, 0.00057000006,-9.80000,8.40000
,,, 0.00057020006,-9.80000,8.40000
,,, 0.00057040000,-9.80000,8.40000
,,, 0.00057060000,-9.80000,8.40000
,,, 0.00057080000,-9.80000,8.40000
,,, 0.00057100000,-9.80000,8.40000
,,, 0.00057120000,-9.80000,8.40000
,,, 0.00057140000,-9.80000,8.40000
,,, 0.00057160000,-9.80000,8.40000
,,, 0.00057180000,-9.80000,8.40000
,,, 0.00057200000,-9.80000,8.40000
,,, 0.00057220000,-9.80000,8.40000
,,, 0.00057240000,-9.80000,8.40000
,,, 0.00057260000,-10.00000,8.40000
,,, 0.00057280000,-9.80000,8.40000
,,, 0.00057300000,-9.80000,8.40000
,,, 0.00057320000,-9.80000,8.40000
,,, 0.00057340000,-9.80000,8.40000
,,, 0.00057360000,-9.80000,8.40000
,,, 0.00057380000,-9.80000,8.40000
,,, 0.00057400000,-9.80000,8.40000
,,, 0.00057420000,-9.80000,8.40000
,,, 0.00057440000,-9.80000,8.40000
,,, 0.00057460000,-9.80000,8.40000
,,, 0.00057480000,-9.80000,8.40000
,,, 0.00057500000,-9.80000,8.40000
,,, 0.00057520000,-9.80000,8.40000
,,, 0.00057540000,-9.80000,8.40000
,,, 0.00057560000,-9.80000,8.40000
,,, 0.00057580000,-9.80000,8.40000
,,, 0.00057600000,-9.80000,8.40000
,,, 0.00057620000,-9.80000,8.40000
,,, 0.00057640000,-9.80000,8.40000
,,, 0.00057660000,-9.80000,8.40000
,,, 0.00057680000,-9.80000,8.40000
,,, 0.00057700000,-9.80000,8.40000
,,, 0.00057720000,-9.80000,8.40000
,,, 0.00057740000,-9.80000,8.40000
,,, 0.00057760006,-9.80000,8.40000
,,, 0.00057780006,-9.80000,8.40000
,,, 0.00057800006,-9.80000,8.40000
,,, 0.00057820000,-9.80000,8.40000
,,, 0.00057840000,-9.80000,8.40000
,,, 0.00057860000,-9.80000,8.40000
,,, 0.00057880000,-9.80000,8.40000
,,, 0.00057900000,-9.80000,8.40000
,,, 0.00057920000,-9.80000,8.40000
,,, 0.00057940000,-9.80000,8.40000
,,, 0.00057960000,-9.80000,8.40000
,,, 0.00057980000,-9.80000,8.40000
,,, 0.00058000000,-9.80000,8.40000
,,, 0.00058020000,-9.80000,8.40000
,,, 0.00058040000,-9.80000,8.40000
,,, 0.00058060000,-9.80000,8.40000
,,, 0.00058080000,-9.80000,8.40000
,,, 0.00058100000,-9.80000,8.40000
,,, 0.00058120000,-9.80000,8.40000
,,, 0.00058140000,-9.80000,8.40000
,,, 0.00058160000,-9.80000,8.40000
,,, 0.00058180000,-9.80000,8.40000
,,, 0.00058200000,-9.80000,8.40000
,,, 0.00058220000,-9.80000,8.60000
,,, 0.00058240000,-9.80000,8.40000
,,, 0.00058260000,-9.80000,8.60000
,,, 0.00058280000,-9.80000,8.40000
,,, 0.00058300000,-10.00000,8.60000
,,, 0.00058320000,-9.80000,8.40000
,,, 0.00058340000,-9.80000,8.40000
,,, 0.00058360000,-9.80000,8.40000
,,, 0.00058380000,-9.80000,8.40000
,,, 0.00058400000,-9.80000,8.40000
,,, 0.00058420000,-9.80000,8.40000
,,, 0.00058440000,-9.80000,8.40000
,,, 0.00058460000,-9.80000,8.40000
,,, 0.00058480000,-9.80000,8.40000
,,, 0.00058500000,-9.80000,8.40000
,,, 0.00058520006,-9.80000,8.40000
,,, 0.00058540006,-9.80000,8.40000
,,, 0.00058560006,-9.80000,8.40000
,,, 0.00058580000,-9.80000,8.40000
,,, 0.00058600000,-9.80000,8.40000
,,, 0.00058620000,-9.80000,8.40000
,,, 0.00058640000,-9.80000,8.40000
,,, 0.00058660000,-9.80000,8.40000
,,, 0.00058680000,-9.80000,8.40000
,,, 0.00058700000,-9.80000,8.60000
,,, 0.00058720000,-10.00000,8.40000
,,, 0.00058740000,-10.00000,8.40000
,,, 0.00058760000,-9.80000,8.40000
,,, 0.00058780000,-9.80000,8.40000
,,, 0.00058800000,-9.80000,8.40000
,,, 0.00058820000,-10.00000,8.40000
,,, 0.00058840000,-9.80000,8.40000
,,, 0.00058860000,-9.80000,8.40000
,,, 0.00058880000,-9.80000,8.40000
,,, 0.00058900000,-9.80000,8.40000
,,, 0.00058920000,-9.80000,8.40000
,,, 0.00058940000,-10.00000,8.40000
,,, 0.00058960000,-9.80000,8.40000
,,, 0.00058980000,-9.80000,8.40000
,,, 0.00059000000,-9.80000,8.40000
,,, 0.00059020000,-9.80000,8.40000
,,, 0.00059040000,-9.80000,8.40000
,,, 0.00059060000,-9.80000,8.40000
,,, 0.00059080000,-9.80000,8.40000
,,, 0.00059100000,-9.80000,8.40000
,,, 0.00059120000,-9.80000,8.40000
,,, 0.00059140000,-9.80000,8.40000
,,, 0.00059160000,-9.80000,8.40000
,,, 0.00059180000,-9.80000,8.40000
,,, 0.00059200000,-9.80000,8.40000
,,, 0.00059220000,-9.80000,8.40000
,,, 0.00059240000,-9.80000,8.40000
,,, 0.00059260000,-9.80000,8.40000
,,, 0.00059280006,-9.80000,8.40000
,,, 0.00059300006,-9.80000,8.40000
,,, 0.00059320006,-9.80000,8.40000
,,, 0.00059340000,-9.80000,8.60000
,,, 0.00059360000,-9.80000,8.40000
,,, 0.00059380000,-9.80000,8.40000
,,, 0.00059400000,-9.80000,8.40000
,,, 0.00059420000,-10.00000,8.40000
,,, 0.00059440000,-9.80000,8.40000
,,, 0.00059460000,-9.80000,8.40000
,,, 0.00059480000,-9.80000,8.40000
,,, 0.00059500000,-9.80000,8.40000
,,, 0.00059520000,-9.80000,8.40000
,,, 0.00059540000,-9.80000,8.40000
,,, 0.00059560000,-9.80000,8.40000
,,, 0.00059580000,-9.80000,8.60000
,,, 0.00059600000,-9.80000,8.40000
,,, 0.00059620000,-9.80000,8.40000
,,, 0.00059640000,-10.00000,8.40000
,,, 0.00059660000,-9.80000,8.40000
,,, 0.00059680000,-9.80000,8.40000
,,, 0.00059700000,-9.80000,8.40000
,,, 0.00059720000,-9.80000,8.40000
,,, 0.00059740000,-9.80000,8.40000
,,, 0.00059760000,-10.00000,8.60000
,,, 0.00059780000,-9.80000,8.40000
,,, 0.00059800000,-10.00000,8.60000
,,, 0.00059820000,-9.80000,8.40000
,,, 0.00059840000,-9.80000,8.40000
,,, 0.00059860000,-9.80000,8.40000
,,, 0.00059880000,-9.80000,8.40000
,,, 0.00059900000,-9.80000,8.40000
,,, 0.00059920000,-9.80000,8.40000
,,, 0.00059940000,-10.00000,8.40000
,,, 0.00059960000,-9.80000,8.40000
,,, 0.00059980000,-10.00000,8.40000
,,, 0.00060000000,-9.80000,8.40000
,,, 0.00060020000,-9.80000,8.40000
,,, 0.00060040006,-9.80000,8.40000
,,, 0.00060060006,-9.80000,8.40000
,,, 0.00060080006,-9.80000,8.60000
,,, 0.00060100006,-10.00000,8.40000
,,, 0.00060120000,-9.80000,8.40000
,,, 0.00060140000,-9.80000,8.40000
,,, 0.00060160000,-9.80000,8.40000
,,, 0.00060180000,-9.80000,8.40000
,,, 0.00060200000,-9.80000,8.40000
,,, 0.00060220000,-9.80000,8.40000
,,, 0.00060240000,-9.80000,8.40000
,,, 0.00060260000,-9.80000,8.40000
,,, 0.00060280000,-9.80000,8.60000
,,, 0.00060300000,-9.80000,8.40000
,,, 0.00060320000,-9.80000,8.40000
,,, 0.00060340000,-9.80000,8.40000
,,, 0.00060360000,-9.80000,8.60000
,,, 0.00060380000,-9.80000,8.40000
,,, 0.00060400000,-10.00000,8.40000
,,, 0.00060420000,-9.80000,8.40000
,,, 0.00060440000,-9.80000,8.40000
,,, 0.00060460000,-9.80000,8.40000
,,, 0.00060480000,-9.80000,8.40000
,,, 0.00060500000,-9.80000,8.40000
,,, 0.00060520000,-10.00000,8.40000
,,, 0.00060540000,-9.80000,8.40000
,,, 0.00060560000,-9.80000,8.40000
,,, 0.00060580000,-9.80000,8.40000
,,, 0.00060600000,-9.80000,8.40000
,,, 0.00060620000,-9.80000,8.40000
,,, 0.00060640000,-9.80000,8.40000
,,, 0.00060660000,-9.80000,8.40000
,,, 0.00060680000,-9.80000,8.40000
,,, 0.00060700000,-9.80000,8.40000
,,, 0.00060720000,-9.80000,8.40000
,,, 0.00060740000,-9.80000,8.40000
,,, 0.00060760000,-9.80000,8.40000
,,, 0.00060780000,-10.00000,8.40000
,,, 0.00060800000,-9.80000,8.40000
,,, 0.00060820006,-10.00000,8.40000
,,, 0.00060840006,-9.80000,8.40000
,,, 0.00060860006,-9.80000,8.40000
,,, 0.00060880000,-10.00000,8.60000
,,, 0.00060900000,-9.80000,8.60000
,,, 0.00060920000,-9.80000,8.40000
,,, 0.00060940000,-9.80000,8.40000
,,, 0.00060960000,-10.00000,8.40000
,,, 0.00060980000,-9.80000,8.40000
,,, 0.00061000000,-9.80000,8.40000
,,, 0.00061020000,-10.00000,8.40000
,,, 0.00061040000,-9.80000,8.40000
,,, 0.00061060000,-9.80000,8.40000
,,, 0.00061080000,-9.80000,8.60000
,,, 0.00061100000,-9.80000,8.40000
,,, 0.00061120000,-9.80000,8.40000
,,, 0.00061140000,-10.00000,8.40000
,,, 0.00061160000,-9.80000,8.40000
,,, 0.00061180000,-9.80000,8.60000
,,, 0.00061200000,-9.80000,8.60000
,,, 0.00061220000,-10.00000,8.40000
,,, 0.00061240000,-9.80000,8.40000
,,, 0.00061260000,-9.80000,8.40000
,,, 0.00061280000,-9.80000,8.40000
,,, 0.00061300000,-10.00000,8.40000
,,, 0.00061320000,-9.80000,8.40000
,,, 0.00061340000,-9.80000,8.40000
,,, 0.00061360000,-9.80000,8.40000
,,, 0.00061380000,-9.80000,8.40000
,,, 0.00061400000,-9.80000,8.40000
,,, 0.00061420000,-9.80000,8.40000
,,, 0.00061440000,-9.80000,8.60000
,,, 0.00061460000,-9.80000,8.40000
,,, 0.00061480000,-9.80000,8.40000
,,, 0.00061500000,-9.80000,8.40000
,,, 0.00061520000,-10.00000,8.60000
,,, 0.00061540000,-10.00000,8.40000
,,, 0.00061560000,-9.80000,8.60000
,,, 0.00061580006,-10.00000,8.40000
,,, 0.00061600006,-9.80000,8.40000
,,, 0.00061620006,-9.80000,8.40000
,,, 0.00061640000,-9.80000,8.40000
,,, 0.00061660000,-10.00000,8.40000
,,, 0.00061680000,-10.00000,8.40000
,,, 0.00061700000,-9.80000,8.40000
,,, 0.00061720000,-9.80000,8.40000
,,, 0.00061740000,-9.80000,8.40000
,,, 0.00061760000,-9.80000,8.40000
,,, 0.00061780000,-10.00000,8.60000
,,, 0.00061800000,-9.80000,8.40000
,,, 0.00061820000,-9.80000,8.60000
,,, 0.00061840000,-9.80000,8.40000
,,, 0.00061860000,-9.80000,8.40000
,,, 0.00061880000,-10.00000,8.60000
,,, 0.00061900000,-10.00000,8.40000
,,, 0.00061920000,-9.80000,8.40000
,,, 0.00061940000,-10.00000,8.40000
,,, 0.00061960000,-9.80000,8.40000
,,, 0.00061980000,-10.00000,8.40000
,,, 0.00062000000,-9.80000,8.40000
,,, 0.00062020000,-9.80000,8.60000
,,, 0.00062040000,-9.80000,8.40000
,,, 0.00062060000,-9.80000,8.40000
,,, 0.00062080000,-9.80000,8.40000
